Unique Id,indicator_id,geo_type_id,measurement_type_id,internal_id,subtopic_id,name,Measure,geo_type_name,description,geo_entity_id,geo_entity_name,year_description,data_value,message
222006,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),103,Fordham - Bronx Pk,Summer 2010,31.25,
222007,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),103,Fordham - Bronx Pk,Summer 2011,30.87,
222008,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),103,Fordham - Bronx Pk,Summer 2012,33,
222010,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),103,Fordham - Bronx Pk,Summer 2014,29.82,
222011,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),104,Pelham - Throgs Neck,Summer 2009,24.66,
222012,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),104,Pelham - Throgs Neck,Summer 2010,32.68,
222013,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),104,Pelham - Throgs Neck,Summer 2011,32.68,
222014,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),104,Pelham - Throgs Neck,Summer 2012,34.02,
222016,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),104,Pelham - Throgs Neck,Summer 2014,30.5,
222017,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),201,Greenpoint,Summer 2009,23.54,
222018,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),201,Greenpoint,Summer 2010,30.91,
222019,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),201,Greenpoint,Summer 2011,29.77,
222020,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),201,Greenpoint,Summer 2012,30.85,
222022,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),201,Greenpoint,Summer 2014,29.07,
222023,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),202,Downtown - Heights - Slope,Summer 2009,21.55,
222024,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),202,Downtown - Heights - Slope,Summer 2010,29.48,
222025,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),202,Downtown - Heights - Slope,Summer 2011,27.97,
222026,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),202,Downtown - Heights - Slope,Summer 2012,29.14,
222028,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),202,Downtown - Heights - Slope,Summer 2014,28.05,
222029,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),203,Bedford Stuyvesant - Crown Heights,Summer 2009,23.19,
222030,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),203,Bedford Stuyvesant - Crown Heights,Summer 2010,31.17,
222031,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),203,Bedford Stuyvesant - Crown Heights,Summer 2011,30.05,
222032,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),203,Bedford Stuyvesant - Crown Heights,Summer 2012,30.95,
222034,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),203,Bedford Stuyvesant - Crown Heights,Summer 2014,29.41,
222035,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),204,East New York,Summer 2009,25.34,
222036,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),204,East New York,Summer 2010,33.04,
222037,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),204,East New York,Summer 2011,32.54,
222038,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),204,East New York,Summer 2012,33.05,
222040,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),204,East New York,Summer 2014,31.01,
222041,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),205,Sunset Park,Summer 2009,23.35,
222042,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),205,Sunset Park,Summer 2010,31.5,
222043,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),205,Sunset Park,Summer 2011,30.27,
222044,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),205,Sunset Park,Summer 2012,31.02,
222046,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),205,Sunset Park,Summer 2014,29.39,
222047,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),206,Borough Park,Summer 2009,24.3,
222048,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),206,Borough Park,Summer 2010,32.38,
222049,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),206,Borough Park,Summer 2011,31.46,
222050,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),206,Borough Park,Summer 2012,32.16,
222052,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),206,Borough Park,Summer 2014,30.02,
222053,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),207,East Flatbush - Flatbush,Summer 2009,23.92,
222054,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),207,East Flatbush - Flatbush,Summer 2010,32.03,
222055,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),207,East Flatbush - Flatbush,Summer 2011,31.1,
222056,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),207,East Flatbush - Flatbush,Summer 2012,31.87,
222058,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),207,East Flatbush - Flatbush,Summer 2014,30.05,
222059,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),208,Canarsie - Flatlands,Summer 2009,26.77,
222060,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),208,Canarsie - Flatlands,Summer 2010,34.26,
222061,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),208,Canarsie - Flatlands,Summer 2011,33.88,
222062,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),208,Canarsie - Flatlands,Summer 2012,34.53,
222064,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),208,Canarsie - Flatlands,Summer 2014,31.66,
222065,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),209,Bensonhurst - Bay Ridge,Summer 2009,24.46,
222066,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),209,Bensonhurst - Bay Ridge,Summer 2010,32.45,
222067,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),209,Bensonhurst - Bay Ridge,Summer 2011,31.41,
222068,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),209,Bensonhurst - Bay Ridge,Summer 2012,31.91,
222070,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),209,Bensonhurst - Bay Ridge,Summer 2014,29.87,
222071,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),210,Coney Island - Sheepshead Bay,Summer 2009,27.75,
222072,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),210,Coney Island - Sheepshead Bay,Summer 2010,35.02,
222073,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),210,Coney Island - Sheepshead Bay,Summer 2011,34.83,
222074,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),210,Coney Island - Sheepshead Bay,Summer 2012,35.4,
222076,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),210,Coney Island - Sheepshead Bay,Summer 2014,31.52,
222077,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),211,Williamsburg - Bushwick,Summer 2009,23.83,
222078,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),211,Williamsburg - Bushwick,Summer 2010,31.58,
222079,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),211,Williamsburg - Bushwick,Summer 2011,30.57,
222080,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),211,Williamsburg - Bushwick,Summer 2012,31.43,
222082,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),211,Williamsburg - Bushwick,Summer 2014,29.71,
222083,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),301,Washington Heights,Summer 2009,20.79,
222084,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),301,Washington Heights,Summer 2010,29.51,
222085,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),301,Washington Heights,Summer 2011,29.15,
222086,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),301,Washington Heights,Summer 2012,31.64,
222088,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),301,Washington Heights,Summer 2014,28.55,
222089,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),302,Central Harlem - Morningside Heights,Summer 2009,20.73,
222090,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),302,Central Harlem - Morningside Heights,Summer 2010,28.85,
222091,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),302,Central Harlem - Morningside Heights,Summer 2011,28.37,
222092,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),302,Central Harlem - Morningside Heights,Summer 2012,30.72,
222094,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),302,Central Harlem - Morningside Heights,Summer 2014,27.75,
222095,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),303,East Harlem,Summer 2009,21.91,
222096,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),303,East Harlem,Summer 2010,29.58,
222097,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),303,East Harlem,Summer 2011,29.16,
222098,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),303,East Harlem,Summer 2012,31.15,
222100,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),303,East Harlem,Summer 2014,28,
222101,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),304,Upper West Side,Summer 2009,20.65,
222102,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),304,Upper West Side,Summer 2010,28.19,
222103,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),304,Upper West Side,Summer 2011,27.26,
222104,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),304,Upper West Side,Summer 2012,29.41,
222106,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),304,Upper West Side,Summer 2014,26.82,
222107,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),401,Long Island City - Astoria,Summer 2009,25.26,
222108,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),401,Long Island City - Astoria,Summer 2010,32.27,
222109,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),401,Long Island City - Astoria,Summer 2011,31.91,
222110,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),401,Long Island City - Astoria,Summer 2012,33.16,
222112,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),401,Long Island City - Astoria,Summer 2014,30,
222113,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),402,West Queens,Summer 2009,24.72,
222114,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),402,West Queens,Summer 2010,32.32,
222115,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),402,West Queens,Summer 2011,32.17,
222116,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),402,West Queens,Summer 2012,32.67,
222118,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),402,West Queens,Summer 2014,30.05,
222119,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),403,Flushing - Clearview,Summer 2009,25.19,
222120,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),403,Flushing - Clearview,Summer 2010,33.08,
222121,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),403,Flushing - Clearview,Summer 2011,33.01,
222122,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),403,Flushing - Clearview,Summer 2012,33.41,
222124,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),403,Flushing - Clearview,Summer 2014,31.16,
222125,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),405,Ridgewood - Forest Hills,Summer 2009,24.24,
222126,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),405,Ridgewood - Forest Hills,Summer 2010,32.22,
222127,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),405,Ridgewood - Forest Hills,Summer 2011,31.95,
222128,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),405,Ridgewood - Forest Hills,Summer 2012,32.2,
222130,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),405,Ridgewood - Forest Hills,Summer 2014,30.38,
222131,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),407,Southwest Queens,Summer 2009,25.1,
222132,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),407,Southwest Queens,Summer 2010,32.9,
222133,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),407,Southwest Queens,Summer 2011,32.49,
222134,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),407,Southwest Queens,Summer 2012,32.88,
222136,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),407,Southwest Queens,Summer 2014,31.4,
222137,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),408,Jamaica,Summer 2009,24.93,
222138,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),408,Jamaica,Summer 2010,32.68,
222139,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),408,Jamaica,Summer 2011,32.18,
222140,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),408,Jamaica,Summer 2012,32.79,
222142,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),408,Jamaica,Summer 2014,31.65,
222143,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),409,Southeast Queens,Summer 2009,26.27,
222144,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),409,Southeast Queens,Summer 2010,33.42,
222145,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),409,Southeast Queens,Summer 2011,32.73,
222146,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),409,Southeast Queens,Summer 2012,33.77,
222148,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),409,Southeast Queens,Summer 2014,32.67,
222149,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),410,Rockaways,Summer 2009,31.72,
222150,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),410,Rockaways,Summer 2010,36.98,
222151,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),410,Rockaways,Summer 2011,36.73,
222152,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),410,Rockaways,Summer 2012,38.28,
222154,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),410,Rockaways,Summer 2014,35.08,
222155,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),305307,Upper East Side-Gramercy,Summer 2009,13.88,
222156,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),305307,Upper East Side-Gramercy,Summer 2010,22.02,
222157,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),305307,Upper East Side-Gramercy,Summer 2011,20.66,
222158,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),305307,Upper East Side-Gramercy,Summer 2012,22.1,
222160,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),305307,Upper East Side-Gramercy,Summer 2014,21.28,
222161,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),306308,Chelsea-Village  ,Summer 2009,14.15,
222162,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),306308,Chelsea-Village  ,Summer 2010,22.28,
222163,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),306308,Chelsea-Village  ,Summer 2011,20.84,
222164,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),306308,Chelsea-Village  ,Summer 2012,22.39,
222166,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),306308,Chelsea-Village  ,Summer 2014,21.66,
222167,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),309310,Union Square-Lower Manhattan,Summer 2009,17.88,
222168,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),309310,Union Square-Lower Manhattan,Summer 2010,25.79,
222169,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),309310,Union Square-Lower Manhattan,Summer 2011,24.06,
222170,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),309310,Union Square-Lower Manhattan,Summer 2012,25.47,
222172,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),309310,Union Square-Lower Manhattan,Summer 2014,24.81,
222173,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),404406,Bayside Little Neck-Fresh Meadows,Summer 2009,24.77,
222174,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),404406,Bayside Little Neck-Fresh Meadows,Summer 2010,32.4,
222175,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),404406,Bayside Little Neck-Fresh Meadows,Summer 2011,31.95,
222176,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),404406,Bayside Little Neck-Fresh Meadows,Summer 2012,32.62,
222178,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),404406,Bayside Little Neck-Fresh Meadows,Summer 2014,31.13,
222179,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),501502,Northern SI,Summer 2009,24,
222180,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),501502,Northern SI,Summer 2010,32.17,
222181,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),501502,Northern SI,Summer 2011,30.53,
222182,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),501502,Northern SI,Summer 2012,30.64,
222184,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),501502,Northern SI,Summer 2014,29.64,
222185,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),503504,Southern SI,Summer 2009,24.79,
222186,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),503504,Southern SI,Summer 2010,33.22,
222187,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),503504,Southern SI,Summer 2011,31.91,
222188,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),503504,Southern SI,Summer 2012,31.56,
222190,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),503504,Southern SI,Summer 2014,29.8,
222191,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),105106107,South Bronx,Summer 2009,22.03,
222192,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),105106107,South Bronx,Summer 2010,30.83,
222193,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),105106107,South Bronx,Summer 2011,30.61,
222194,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),105106107,South Bronx,Summer 2012,32.78,
222196,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),105106107,South Bronx,Summer 2014,29.55,
338355,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),101,Kingsbridge - Riverdale,Summer 2015,28.03,
338356,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),102,Northeast Bronx,Summer 2015,29.26,
338357,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),103,Fordham - Bronx Pk,Summer 2015,28.9,
338358,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),104,Pelham - Throgs Neck,Summer 2015,30.11,
338359,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),201,Greenpoint,Summer 2015,29.63,
338360,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),202,Downtown - Heights - Slope,Summer 2015,28.57,
338361,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),203,Bedford Stuyvesant - Crown Heights,Summer 2015,30.14,
338362,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),204,East New York,Summer 2015,31.72,
338363,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),205,Sunset Park,Summer 2015,30.16,
338364,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),206,Borough Park,Summer 2015,31.23,
338365,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),207,East Flatbush - Flatbush,Summer 2015,31.04,
338366,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),208,Canarsie - Flatlands,Summer 2015,32.94,
338367,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),209,Bensonhurst - Bay Ridge,Summer 2015,30.88,
338368,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),210,Coney Island - Sheepshead Bay,Summer 2015,33.68,
338369,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),211,Williamsburg - Bushwick,Summer 2015,30.41,
338370,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),301,Washington Heights,Summer 2015,28.23,
338371,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),302,Central Harlem - Morningside Heights,Summer 2015,28.29,
338372,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),303,East Harlem,Summer 2015,28.87,
338373,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),304,Upper West Side,Summer 2015,27.68,
338374,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),401,Long Island City - Astoria,Summer 2015,30.79,
338375,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),402,West Queens,Summer 2015,30.88,
338376,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),403,Flushing - Clearview,Summer 2015,31.23,
338377,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),405,Ridgewood - Forest Hills,Summer 2015,30.89,
338378,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),407,Southwest Queens,Summer 2015,31.48,
338379,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),408,Jamaica,Summer 2015,31.21,
338380,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),409,Southeast Queens,Summer 2015,31.39,
338381,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),410,Rockaways,Summer 2015,35.57,
338382,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),305307,Upper East Side-Gramercy,Summer 2015,23.99,
338383,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),306308,Chelsea-Village  ,Summer 2015,24.26,
338384,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),309310,Union Square-Lower Manhattan,Summer 2015,26.08,
338385,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),404406,Bayside Little Neck-Fresh Meadows,Summer 2015,30.43,
338386,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),501502,Northern SI,Summer 2015,29.57,
338387,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),503504,Southern SI,Summer 2015,30.47,
338388,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),105106107,South Bronx,Summer 2015,29.24,
412177,389,4,107,2027,122,Ozone (O3),10th Percentile,UHF34,Neighborhood (UHF 34),101,Kingsbridge - Riverdale,Summer 2016,31.76,
